1 1 499
1.1 1.0407 498.959
1.2 1.08306 498.917
1.3 1.12714 498.873
1.4 1.173 498.827
1.5 1.22073 498.779
1.6 1.27039 498.73
1.7 1.32206 498.678
1.8 1.37583 498.624
1.9 1.43178 498.568
2 1.48999 498.51
2.1 1.55056 498.449
2.2 1.61359 498.386
2.3 1.67916 498.321
2.4 1.74739 498.253
2.5 1.81838 498.182
2.6 1.89224 498.108
2.7 1.96908 498.031
2.8 2.04903 497.951
2.9 2.13221 497.868
3 2.21874 497.781
3.1 2.30877 497.691
3.2 2.40243 497.598
3.3 2.49986 497.5
3.4 2.60122 497.399
3.5 2.70665 497.293
3.6 2.81634 497.184
3.7 2.93043 497.07
3.8 3.04911 496.951
3.9 3.17256 496.827
4 3.30097 496.699
4.1 3.43453 496.565
4.2 3.57344 496.427
4.3 3.71792 496.282
4.4 3.86819 496.132
4.5 4.02446 495.976
4.6 4.18698 495.813
4.7 4.356 495.644
4.8 4.53175 495.468
4.9 4.71452 495.285
5 4.90456 495.095
5.1 5.10217 494.898
5.2 5.30763 494.692
5.3 5.52125 494.479
5.4 5.74334 494.257
5.5 5.97423 494.026
5.6 6.21425 493.786
5.7 6.46376 493.536
5.8 6.72312 493.277
5.9 6.9927 493.007
6 7.27289 492.727
6.1 7.56409 492.436
6.2 7.86671 492.133
6.3 8.18119 491.819
6.4 8.50797 491.492
6.5 8.84751 491.152
6.6 9.20028 490.8
6.7 9.56677 490.433
6.8 9.94749 490.053
6.9 10.343 489.657
7 10.7537 489.246
7.1 11.1803 488.82
7.2 11.6233 488.377
7.3 12.0834 487.917
7.4 12.561 487.439
7.5 13.0569 486.943
7.6 13.5717 486.428
7.7 14.106 485.894
7.8 14.6606 485.339
7.9 15.2361 484.764
8 15.8333 484.167
8.1 16.4529 483.547
8.2 17.0956 482.904
8.3 17.7624 482.238
8.4 18.4538 481.546
8.5 19.1708 480.829
8.6 19.9142 480.086
8.7 20.6849 479.315
8.8 21.4838 478.516
8.9 22.3116 477.688
9 23.1694 476.831
9.1 24.0581 475.942
9.2 24.9787 475.021
9.3 25.932 474.068
9.4 26.919 473.081
9.5 27.9409 472.059
9.6 28.9985 471.001
9.7 30.0929 469.907
9.8 31.2252 468.775
9.9 32.3963 467.604
10 33.6073 466.393
10.1 34.8593 465.141
10.2 36.1534 463.847
10.3 37.4906 462.509
10.4 38.8719 461.128
10.5 40.2985 459.702
10.6 41.7713 458.229
10.7 43.2915 456.708
10.8 44.8602 455.14
10.9 46.4782 453.522
11 48.1467 451.853
11.1 49.8667 450.133
11.2 51.639 448.361
11.3 53.4648 446.535
11.4 55.3448 444.655
11.5 57.28 442.72
11.6 59.2713 440.729
11.7 61.3194 438.681
11.8 63.4251 436.575
11.9 65.5891 434.411
12 67.812 432.188
12.1 70.0945 429.905
12.2 72.4371 427.563
12.3 74.8402 425.16
12.4 77.3042 422.696
12.5 79.8294 420.171
12.6 82.4161 417.584
12.7 85.0643 414.936
12.8 87.774 412.226
12.9 90.5453 409.455
13 93.3779 406.622
13.1 96.2715 403.728
13.2 99.2258 400.774
13.3 102.24 397.76
13.4 105.314 394.686
13.5 108.447 391.553
13.6 111.637 388.363
13.7 114.885 385.115
13.8 118.188 381.812
13.9 121.546 378.454
14 124.957 375.043
14.1 128.419 371.581
14.2 131.931 368.069
14.3 135.492 364.508
14.4 139.098 360.902
14.5 142.749 357.251
14.6 146.442 353.558
14.7 150.175 349.825
14.8 153.945 346.055
14.9 157.75 342.25
15 161.587 338.413
15.1 165.454 334.546
15.2 169.347 330.653
15.3 173.265 326.735
15.4 177.203 322.797
15.5 181.16 318.84
15.6 185.131 314.869
