0.000000 0.000000 0.000000 
0.000000 0.010000 0.000000 
0.000000 0.020000 0.000000 
0.000000 0.030000 0.000000 
0.000000 0.040000 0.000000 
0.000000 0.050000 0.000000 
0.000000 0.060000 0.000000 
0.000000 0.070000 0.000000 
0.000000 0.080000 0.000000 
0.000000 0.090000 0.000000 
0.000000 0.100000 0.000000 
0.000000 0.110000 0.000000 
0.000000 0.120000 0.000000 
0.000000 0.130000 0.000000 
0.000000 0.140000 0.000000 
0.000000 0.150000 0.000000 
0.000000 0.160000 0.000000 
0.000000 0.170000 0.000000 
0.000000 0.180000 0.000000 
0.000000 0.190000 0.000000 
0.000000 0.200000 0.000000 
0.000000 0.210000 0.000000 
0.000000 0.220000 0.000000 
0.000000 0.230000 0.000000 
0.000000 0.240000 0.000000 
0.000000 0.250000 0.000000 
0.000000 0.260000 0.000000 
0.000000 0.270000 0.000000 
0.000000 0.280000 0.000000 
0.000000 0.290000 0.000000 
0.000000 0.300000 0.000000 
0.000000 0.310000 0.000000 
0.000000 0.320000 0.000000 
0.000000 0.330000 0.000000 
0.000000 0.340000 0.000000 
0.000000 0.350000 0.000000 
0.000000 0.360000 0.000000 
0.000000 0.370000 0.000000 
0.000000 0.380000 0.000000 
0.000000 0.390000 0.000000 
0.000000 0.400000 0.000000 
0.000000 0.410000 0.000000 
0.000000 0.420000 0.000000 
0.000000 0.430000 0.000000 
0.000000 0.440000 0.000000 
0.000000 0.450000 0.000000 
0.000000 0.460000 0.000000 
0.000000 0.470000 0.000000 
0.000000 0.480000 0.000000 
0.000000 0.490000 0.000000 
0.000000 0.500000 0.000000 
0.000000 0.510000 0.000000 
0.000000 0.520000 0.000000 
0.000000 0.530000 0.000000 
0.000000 0.540000 -5419.791667 
0.000000 0.550000 0.858333 
0.000000 0.560000 2.508333 
0.000000 0.570000 4.058333 
0.000000 0.580000 5.508333 
0.000000 0.590000 6.858333 
0.000000 0.600000 8.108333 
0.000000 0.610000 9.258333 
0.000000 0.620000 10.308333 
0.000000 0.630000 11.258333 
0.000000 0.640000 12.108333 
0.000000 0.650000 12.858333 
0.000000 0.660000 13.508333 
0.000000 0.670000 14.058333 
0.000000 0.680000 14.508333 
0.000000 0.690000 14.858333 
0.000000 0.700000 15.108333 
0.000000 0.710000 15.258333 
0.000000 0.720000 15.308333 
0.000000 0.730000 15.258333 
0.000000 0.740000 15.108333 
0.000000 0.750000 14.858333 
0.000000 0.760000 14.508333 
0.000000 0.770000 14.058333 
0.000000 0.780000 13.508333 
0.000000 0.790000 12.858333 
0.000000 0.800000 12.108333 
0.000000 0.810000 11.258333 
0.000000 0.820000 10.308333 
0.000000 0.830000 9.258333 
0.000000 0.840000 8.108333 
0.000000 0.850000 6.858333 
0.000000 0.860000 5.508333 
0.000000 0.870000 4.058333 
0.000000 0.880000 2.508333 
0.000000 0.890000 0.858333 

0.010000 0.000000 0.000000 
0.010000 0.010000 0.000000 
0.010000 0.020000 0.000000 
0.010000 0.030000 0.000000 
0.010000 0.040000 0.000000 
0.010000 0.050000 0.000000 
0.010000 0.060000 0.000000 
0.010000 0.070000 0.000000 
0.010000 0.080000 0.000000 
0.010000 0.090000 0.000000 
0.010000 0.100000 0.000000 
0.010000 0.110000 0.000000 
0.010000 0.120000 0.000000 
0.010000 0.130000 0.000000 
0.010000 0.140000 0.000000 
0.010000 0.150000 0.000000 
0.010000 0.160000 0.000000 
0.010000 0.170000 0.000000 
0.010000 0.180000 0.000000 
0.010000 0.190000 0.000000 
0.010000 0.200000 0.000000 
0.010000 0.210000 0.000000 
0.010000 0.220000 0.000000 
0.010000 0.230000 0.000000 
0.010000 0.240000 0.000000 
0.010000 0.250000 0.000000 
0.010000 0.260000 0.000000 
0.010000 0.270000 0.000000 
0.010000 0.280000 0.000000 
0.010000 0.290000 0.000000 
0.010000 0.300000 0.000000 
0.010000 0.310000 0.000000 
0.010000 0.320000 0.000000 
0.010000 0.330000 0.000000 
0.010000 0.340000 0.000000 
0.010000 0.350000 0.000000 
0.010000 0.360000 0.000000 
0.010000 0.370000 0.000000 
0.010000 0.380000 0.000000 
0.010000 0.390000 0.000000 
0.010000 0.400000 0.000000 
0.010000 0.410000 0.000000 
0.010000 0.420000 0.000000 
0.010000 0.430000 0.000000 
0.010000 0.440000 0.000000 
0.010000 0.450000 0.000000 
0.010000 0.460000 0.000000 
0.010000 0.470000 0.000000 
0.010000 0.480000 0.000000 
0.010000 0.490000 0.000000 
0.010000 0.500000 0.000000 
0.010000 0.510000 0.000000 
0.010000 0.520000 0.000000 
0.010000 0.530000 0.000000 
0.010000 0.540000 -5419.791667 
0.010000 0.550000 0.865298 
0.010000 0.560000 2.510497 
0.010000 0.570000 4.058986 
0.010000 0.580000 5.508283 
0.010000 0.590000 6.857807 
0.010000 0.600000 8.107417 
0.010000 0.610000 9.257077 
0.010000 0.620000 10.306783 
0.010000 0.630000 11.256536 
0.010000 0.640000 12.106339 
0.010000 0.650000 12.856194 
0.010000 0.660000 13.506102 
0.010000 0.670000 14.056064 
0.010000 0.680000 14.506078 
0.010000 0.690000 14.856142 
0.010000 0.700000 15.106252 
0.010000 0.710000 15.256406 
0.010000 0.720000 15.306597 
0.010000 0.730000 15.256822 
0.010000 0.740000 15.107074 
0.010000 0.750000 14.857348 
0.010000 0.760000 14.507637 
0.010000 0.770000 14.057935 
0.010000 0.780000 13.508234 
0.010000 0.790000 12.858528 
0.010000 0.800000 12.108809 
0.010000 0.810000 11.259070 
0.010000 0.820000 10.309304 
0.010000 0.830000 9.259505 
0.010000 0.840000 8.109670 
0.010000 0.850000 6.859806 
0.010000 0.860000 5.509949 
0.010000 0.870000 4.060248 
0.010000 0.880000 2.511292 
0.010000 0.890000 0.865575 

0.020000 0.000000 0.000000 
0.020000 0.010000 0.000000 
